time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment
407.5,0.0,s,R,18.5,0.0,mag,Vega,y,y,4.199529684348056,14.476470315651943,,5.880823194640415,,mJy,1.0,n,TAROT(25cm),ANDOR-IKON-L936-BEX2-DD,Dainotti2024;2905,
674.7,0.0,s,H,17.47949568983251,0.3820199505392843,mag,AB,y,n,0.9718811287653548,16.507614561067157,0.3820199505392843,0.9056917765673844,0.3186707104099801,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
674.7,0.0,s,Ks,17.539829889124313,0.3529882831133513,mag,AB,y,n,0.5729009825728645,16.96692890655145,0.3529882831133513,0.5932731398214733,0.19288153616421166,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
694.7,0.0,s,Ks,17.13107455975516,0.2120346054771538,mag,AB,y,n,0.5729009825728645,16.558173577182295,0.2120346054771538,0.864483718025576,0.16882596646375084,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
694.7,0.0,s,H,17.316328861051034,0.4256723323254441,mag,AB,y,n,0.9718811287653548,16.34444773228568,0.4256723323254441,1.0525607133080386,0.41266559205122716,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
694.7,0.0,s,J,21.4,3.3055482368347957,mag,AB,y,n,1.5817050780119255,19.818294921988073,3.3055482368347957,0.04292479997955281,0.1306855166725384,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
703.0,0.0,s,Ks,17.637125054200236,0.7064342566747897,mag,AB,y,n,0.5729009825728645,17.064224071627372,0.7064342566747897,0.5424211564082045,0.35292632294349274,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
703.0,0.0,s,H,18.70204688488094,1.2852620524320812,mag,AB,y,n,0.9718811287653548,17.730165756115586,1.2852620524320812,0.29373787348131286,0.3477181109860198,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
710.9,0.0,s,H,17.47949568983251,0.7584116509140983,mag,AB,y,n,0.9718811287653548,16.507614561067157,0.7584116509140983,0.9056917765673844,0.6326464867576294,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
710.9,0.0,s,J,20.647425010840045,2.4556780825989186,mag,AB,y,n,1.5817050780119255,19.06571993282812,2.4556780825989186,0.08584959995910564,0.19417145720624202,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
730.9000000000001,0.0,s,Ks,17.109991640913,0.1618133240916393,mag,AB,y,n,0.5729009825728645,16.537090658340137,0.1618133240916393,0.8814343791633341,0.13136508319057372,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
730.9000000000001,0.0,s,J,19.45462187404089,1.4542105798906064,mag,AB,y,n,1.5817050780119255,17.872916796028964,1.4542105798906064,0.25754879987731705,0.344955052597843,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
730.9000000000001,0.0,s,H,17.995680409956016,0.8010431008905954,mag,AB,y,n,0.9718811287653548,17.023799281190662,0.8010431008905954,0.5629975908391852,0.41537284469593794,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
747.05,0.0,s,Ks,17.782104921644454,1.4986524429916592,mag,AB,y,n,0.5729009825728645,17.20920393907159,1.4986524429916592,0.47461851185717885,0.6551206353501688,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
747.05,0.0,s,H,17.394850021680092,0.4048477584505576,mag,AB,y,n,0.9718811287653548,16.42296889291474,0.4048477584505576,0.9791262449377133,0.3650951895736502,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
757.2,0.0,s,H,18.094451763165203,0.1561734207603748,mag,AB,y,n,0.9718811287653548,17.12257063439985,0.1561734207603748,0.5140412785922975,0.07394023017559766,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
767.0,0.0,s,J,20.647425010840045,2.724762778598496,mag,AB,y,n,1.5817050780119255,19.06571993282812,2.724762778598496,0.08584959995910564,0.21544809273284993,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
767.0,0.0,s,H,17.450541008457975,0.8038889372198383,mag,AB,y,n,0.9718811287653548,16.47865987969262,0.8038889372198383,0.9301699326908253,0.6887062578808025,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
775.3,0.0,s,J,17.47949568983251,0.3820199505392843,mag,AB,y,n,1.5817050780119255,15.897790611820586,0.3820199505392843,1.5882175992434542,0.5588197262370626,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
775.3,0.0,s,Ks,17.196896906561033,0.602436223033731,mag,AB,y,n,0.5729009825728645,16.62399592398817,0.602436223033731,0.813631734612307,0.45145517575276484,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
783.25,0.0,s,H,17.049093276264394,0.7642497098724483,mag,AB,y,n,0.9718811287653548,16.07721214749904,0.7642497098724483,1.3462985867893478,0.9476595694666525,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
783.25,0.0,s,Ks,16.6697634932738,0.1666251222492185,mag,AB,y,n,0.5729009825728645,16.096862510700934,0.1666251222492185,1.3221515687450016,0.2029071756184175,mJy,1.0,n,PAIRITEL(1.3m),2MASS-3-Band-NIC,Dainotti2024;Blake2005,
