time,time_err,time_unit,band,flux_density,flux_density_err,flux_density_unit,mag_system,Gext_corr,upperlimit,Gext_Alambda,mag_Gextcor,mag_Gextcor_err,flux_density_Gextcor,flux_density_Gextcor_err,flux_density_Gextcor_unit,weights,discard,telescope,instrument,reference,comment,source
122.77999877929688,5.0,s,uvot-v,13.881681442260742,0.054921600967645645,magnitude,Vega,y,n,0.28618956261719714,13.585491879643545,0.054921600967645645,13.360708754299848,0.6758469613823495,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
125.5,0.0,s,uvot-v,13.62,0.11,magnitude,Vega,y,n,0.28618956261719714,13.323810437382802,0.11,17.002080729136683,1.7225444560188243,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
130.5,0.0,s,uvot-v,13.86,0.12,magnitude,Vega,y,n,0.28618956261719714,13.563810437382802,0.12,13.630195152495272,1.5064648402912952,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
132.7899932861328,4.995002746582031,s,uvot-v,14.083090782165527,0.06027467921376228,magnitude,Vega,y,n,0.28618956261719714,13.78690121954833,0.06027467921376228,11.09853768679126,0.6161356652578602,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
135.5,0.0,s,uvot-v,13.7,0.11,magnitude,Vega,y,n,0.28618956261719714,13.403810437382802,0.11,15.794361502686888,1.600185899375618,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
140.5,0.0,s,uvot-v,13.83,0.12,magnitude,Vega,y,n,0.28618956261719714,13.533810437382803,0.12,14.012062763409581,1.548670408373945,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
142.8000030517578,4.995002746582031,s,uvot-v,14.105216979980469,0.060923021286726,magnitude,Vega,y,n,0.28618956261719714,13.809027417363271,0.060923021286726,10.874649846243221,0.6102002688728214,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
145.5,0.0,s,uvot-v,13.81,0.12,magnitude,Vega,y,n,0.28618956261719714,13.513810437382803,0.12,14.27256645968277,1.5774623409039528,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
150.5,0.0,s,uvot-v,13.84,0.12,magnitude,Vega,y,n,0.28618956261719714,13.543810437382803,0.12,13.883599399828656,1.5344721127270342,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
152.80999755859375,5.0,s,uvot-v,14.141057968139648,0.06191367283463478,magnitude,Vega,y,n,0.28618956261719714,13.844868405522451,0.06191367283463478,10.52152973055867,0.5999860247847326,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
155.5,0.0,s,uvot-v,13.87,0.12,magnitude,Vega,y,n,0.28618956261719714,13.573810437382802,0.12,13.50523277221485,1.492653487618395,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
160.5,0.0,s,uvot-v,14.06,0.12,magnitude,Vega,y,n,0.28618956261719714,13.763810437382803,0.12,11.33710252090479,1.2530228765942681,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
162.80999755859375,5.0,s,uvot-v,14.372668266296387,0.0690193623304367,magnitude,Vega,y,n,0.28618956261719714,14.07647870367919,0.0690193623304367,8.500310059511202,0.5403577566515397,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
165.5,0.0,s,uvot-v,14.0,0.12,magnitude,Vega,y,n,0.28618956261719714,13.703810437382803,0.12,11.981248447842512,1.3242165154300904,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
170.5,0.0,s,uvot-v,14.01,0.12,magnitude,Vega,y,n,0.28618956261719714,13.713810437382802,0.12,11.871403701819236,1.3120760254427186,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
172.67999267578125,4.8549957275390625,s,uvot-v,14.433371543884277,0.07205425947904587,magnitude,Vega,y,n,0.28618956261719714,14.13718198126708,0.07205425947904587,8.038100954422434,0.5334439519936104,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
178.0,0.0,s,uvot-v,14.08,0.13,magnitude,Vega,y,n,0.28618956261719714,13.783810437382803,0.13,11.130177079704978,1.3326653509578599,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
186.9199981689453,4.8899993896484375,s,uvot-uvm2,13.681009292602539,0.10265067964792252,magnitude,Vega,y,n,0.8965148568797229,14.474494435722816,0.10265067964792252,5.891535170574666,0.5570138370432749,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
192.0,0.0,s,uvot-uvm2,13.54,0.1,magnitude,Vega,y,n,0.8965148568797229,14.333485143120276,0.1,6.708604538484034,0.6178853122042215,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
201.05999755859375,4.875,s,uvot-uvw1,14.073975563049316,0.0706443041563034,magnitude,Vega,y,n,0.6392375100552967,14.944738052994019,0.0706443041563034,3.82059521752531,0.24859011739882322,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
207.0,0.0,s,uvot-uvw1,13.61,0.07,magnitude,Vega,y,n,0.6392375100552967,14.480762489944702,0.07,5.85762078982515,0.3776547687097752,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
214.72000122070312,4.8849945068359375,s,uvot-u,14.612630844116211,0.05287555232644081,magnitude,Vega,y,n,0.4548860542446259,15.177744789871584,0.05287555232644081,3.082679206252723,0.15012704279503894,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
220.0,0.0,s,uvot-u,13.7,0.18,magnitude,Vega,y,n,0.4548860542446259,14.265113945755372,0.18,7.144645262925386,1.1844830647542612,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
228.83999633789062,4.8849945068359375,s,uvot-b,14.606971740722656,0.05859212577342987,magnitude,Vega,y,n,0.3664742690314897,14.110497471691165,0.05859212577342987,8.23810380904378,0.44457209071479176,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
234.0,0.0,s,uvot-b,14.79,0.12,magnitude,Vega,y,n,0.3664742690314897,14.293525730968508,0.12,6.960107646058983,0.769259525349566,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
250.0,0.0,s,uvot-uvw2,14.69,0.11,magnitude,Vega,y,n,0.8385679941728421,15.581432005827157,0.11,2.1254624978655796,0.2153385635853396,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
257.75,4.875007629394531,s,uvot-v,15.0408353805542,0.09558853507041931,magnitude,Vega,y,n,0.28618956261719714,14.744645817937002,0.09558853507041931,4.593755979568685,0.4044356286854878,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
263.0,0.0,s,uvot-v,14.64,0.14,magnitude,Vega,y,n,0.28618956261719714,14.343810437382803,0.14,6.645108462510511,0.8568519504778961,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
271.3999938964844,4.8800048828125,s,uvot-uvm2,14.422677993774414,0.14478479325771332,magnitude,Vega,y,n,0.8965148568797229,15.216163136894693,0.14478479325771332,2.9755071223498284,0.39678900054939675,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
277.0,0.0,s,uvot-uvm2,14.32,0.14,magnitude,Vega,y,n,0.8965148568797229,15.113485143120279,0.14,3.270635841347837,0.4217313706423759,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
285.5400085449219,4.8800048828125,s,uvot-uvw1,14.616146087646484,0.0906679555773735,magnitude,Vega,y,n,0.6392375100552967,15.486908577591189,0.0906679555773735,2.318797470153003,0.19363877256316978,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
291.0,0.0,s,uvot-uvw1,14.18,0.09,magnitude,Vega,y,n,0.6392375100552967,15.050762489944702,0.09,3.465143726809198,0.2872363784555769,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
299.1700134277344,4.8800048828125,s,uvot-u,14.991094589233398,0.06306493282318115,magnitude,Vega,y,n,0.4548860542446259,15.556208534988771,0.06306493282318115,2.1754185872410856,0.1263590791809519,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
304.0,0.0,s,uvot-u,14.08,0.18,magnitude,Vega,y,n,0.4548860542446259,14.645113945755373,0.18,5.034781997012477,0.834697006041292,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
313.32000732421875,4.8800048828125,s,uvot-b,15.011956214904785,0.07099984586238861,magnitude,Vega,y,n,0.3664742690314897,14.515481945873294,0.07099984586238861,5.673270231708237,0.3709937185678496,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
318.0,0.0,s,uvot-b,15.19,0.12,magnitude,Vega,y,n,0.3664742690314897,14.69352573096851,0.12,4.815218030473289,0.5321975643112292,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
328.489990234375,4.8800048828125,s,uvot-uvw2,15.317178726196289,0.16590839624404907,magnitude,Vega,y,n,0.8385679941728421,16.20861073202345,0.16590839624404907,1.192839346406852,0.1822745359985922,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
334.0,0.0,s,uvot-uvw2,15.3,0.16,magnitude,Vega,y,n,0.8385679941728421,16.19143200582716,0.16,1.2118627783555438,0.17858669876453262,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
342.17999267578125,4.8800048828125,s,uvot-v,15.156807899475098,0.10093791782855988,magnitude,Vega,y,n,0.28618956261719714,14.8606183368579,0.10093791782855988,4.128372858491669,0.3838035045068057,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
347.0,0.0,s,uvot-v,14.79,0.15,magnitude,Vega,y,n,0.28618956261719714,14.493810437382802,0.15,5.787647522155692,0.7995930544811773,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
355.79998779296875,4.864990234375,s,uvot-uvm2,14.675533294677734,0.16287781298160553,magnitude,Vega,y,n,0.8965148568797229,15.469018437798013,0.16287781298160553,2.357321807132426,0.3536360109913714,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
361.0,0.0,s,uvot-uvm2,14.6,0.16,magnitude,Vega,y,n,0.8965148568797229,15.393485143120277,0.16,2.527156815527631,0.3724155911099025,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
361.5,0.0,s,G,14.54,0.07,magnitude,Vega,y,n,0.26205992727950467,14.477940072720493,0.07,5.872867731974999,0.3786377753975988,mJy,1.0,n,TAROT(25cm),ANDOR-IKON-L936-BEX2-DD,Dainotti2024;klotz05,orig_band=CR,
369.5299987792969,4.8800048828125,s,uvot-uvw1,15.2656831741333,0.12243178486824036,magnitude,Vega,y,n,0.6392375100552967,16.136445664078007,0.12243178486824036,1.274817402196426,0.14375330697088762,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
375.0,0.0,s,uvot-uvw1,14.77,0.12,magnitude,Vega,y,n,0.6392375100552967,15.640762489944704,0.12,2.0124321781279693,0.222422224032912,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
383.2099914550781,4.8800048828125,s,uvot-u,15.396074295043945,0.07618937641382217,magnitude,Vega,y,n,0.4548860542446259,15.961188240799318,0.07618937641382217,1.4981350079509963,0.10512864132124106,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
383.5,0.0,s,G,14.31,0.05,magnitude,Vega,y,n,0.26205992727950467,14.247940072720494,0.05,7.2585558002935615,0.33426884764842846,mJy,1.0,n,TAROT(25cm),ANDOR-IKON-L936-BEX2-DD,Dainotti2024;klotz05,orig_band=CR,
397.4100036621094,4.8800048828125,s,uvot-b,15.30859088897705,0.08140645176172256,magnitude,Vega,y,n,0.3664742690314897,14.81211661994556,0.08140645176172256,4.316975669079841,0.32367868918930115,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
402.0,0.0,s,uvot-b,15.51,0.13,magnitude,Vega,y,n,0.3664742690314897,15.01352573096851,0.13,3.5860468286220804,0.4293732544589164,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
405.5,0.0,s,G,14.54,0.07,magnitude,Vega,y,n,0.26205992727950467,14.477940072720493,0.07,5.872867731974999,0.3786377753975988,mJy,1.0,n,TAROT(25cm),ANDOR-IKON-L936-BEX2-DD,Dainotti2024;klotz05,orig_band=CR,
412.6099853515625,4.8699951171875,s,uvot-uvw2,15.099464416503906,0.15005701780319214,magnitude,Vega,y,n,0.8385679941728421,15.990896422331065,0.15005701780319214,1.457698409694062,0.20146502921846948,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
418.0,0.0,s,uvot-uvw2,15.13,0.14,magnitude,Vega,y,n,0.8385679941728421,16.021432005827158,0.14,1.4172727812864587,0.182749906018199,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
424.0,0.0,s,uvot-u,14.47,0.19,magnitude,Vega,y,n,0.4548860542446259,15.035113945755374,0.19,3.515447937778479,0.6151909692711293,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
426.25,4.885009765625,s,uvot-v,15.569599151611328,0.12302123755216599,magnitude,Vega,y,n,0.28618956261719714,15.27340958899413,0.12302123755216599,2.8226849865889294,0.3198292538724417,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
431.0,0.0,s,uvot-v,15.22,0.17,magnitude,Vega,y,n,0.28618956261719714,14.923810437382803,0.17,3.8949516772125485,0.6098551215519604,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
435.5,0.0,s,G,14.66,0.07,magnitude,Vega,y,n,0.26205992727950467,14.597940072720494,0.07,5.258358839943559,0.3390189229970901,mJy,1.0,n,TAROT(25cm),ANDOR-IKON-L936-BEX2-DD,Dainotti2024;klotz05,orig_band=CR,
439.8699951171875,4.885009765625,s,uvot-uvm2,14.994648933410645,0.18866392970085144,magnitude,Vega,y,n,0.8965148568797229,15.788134076530923,0.18866392970085144,1.7570034663306413,0.3053072901163881,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
445.0,0.0,s,uvot-uvm2,14.94,0.19,magnitude,Vega,y,n,0.8965148568797229,15.733485143120276,0.19,1.8477031179237433,0.3233415178263472,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
454.0400085449219,4.875,s,uvot-uvw1,15.635493278503418,0.14549684524536133,magnitude,Vega,y,n,0.6392375100552967,16.506255768448124,0.14549684524536133,0.9068259541798485,0.12152152147231289,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
460.0,0.0,s,uvot-uvw1,15.1,0.14,magnitude,Vega,y,n,0.6392375100552967,15.970762489944702,0.14,1.4849822170885503,0.19148068332004328,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
465.488,,s,V,17.5,,magnitude,,n,y,,,,,,,1.0,n,,"0.6m Super-LOTIS, Kitt Peak",GCN3485,,
467.739990234375,4.875,s,uvot-u,15.601343154907227,0.08369631320238113,magnitude,Vega,y,n,0.4548860542446259,16.1664571006626,0.08369631320238113,1.2400620265672215,0.09559285147820112,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
471.5,0.0,s,G,14.65,0.07,magnitude,Vega,y,n,0.26205992727950467,14.587940072720494,0.07,5.3070138352398875,0.34215582646942266,mJy,1.0,n,TAROT(25cm),ANDOR-IKON-L936-BEX2-DD,Dainotti2024;klotz05,orig_band=CR,
473.0,0.0,s,uvot-u,14.71,0.19,magnitude,Vega,y,n,0.4548860542446259,15.275113945755374,0.19,2.818257494698461,0.4931851048588681,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
481.92999267578125,4.885009765625,s,uvot-b,15.443861961364746,0.08706086874008179,magnitude,Vega,y,n,0.3664742690314897,14.947387692333255,0.08706086874008179,3.8112827740266004,0.3056116097692285,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
487.0,0.0,s,uvot-b,15.63,0.14,magnitude,Vega,y,n,0.3664742690314897,15.133525730968511,0.14,3.2108199779590727,0.41401842818201784,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
497.1499938964844,4.875,s,uvot-uvw2,15.525714874267578,0.18294456601142883,magnitude,Vega,y,n,0.8385679941728421,16.417146880094737,0.18294456601142883,0.9843906882321122,0.16586803171442008,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
503.0,0.0,s,uvot-uvw2,15.6,0.18,magnitude,Vega,y,n,0.8385679941728421,16.491432005827157,0.18,0.9192919276730791,0.15240584799142504,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
507.5,0.0,s,G,14.79,0.13,magnitude,Vega,y,n,0.26205992727950467,14.727940072720493,0.13,4.66498465830889,0.5585592549299345,mJy,1.0,n,TAROT(25cm),ANDOR-IKON-L936-BEX2-DD,Dainotti2024;klotz05,orig_band=CR,
510.8500061035156,4.8749847412109375,s,uvot-v,16.004220962524414,0.15176548063755035,magnitude,Vega,y,n,0.28618956261719714,15.708031399907217,0.15176548063755035,1.8915319829289567,0.2644005599817522,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
516.0,0.0,s,uvot-v,15.47,0.19,magnitude,Vega,y,n,0.28618956261719714,15.173810437382803,0.19,3.09387009009662,0.5414163353328634,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
524.530029296875,4.875,s,uvot-uvm2,16.45249366760254,0.373788446187973,magnitude,Vega,y,n,0.8965148568797229,17.245978810722818,0.373788446187973,0.45881195403317593,0.1579560547386678,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
530.0,0.0,s,uvot-uvm2,15.84,0.3,magnitude,Vega,y,n,0.8965148568797229,16.63348514312028,0.3,0.8065516642532301,0.22285846066068316,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
538.6599731445312,4.885009765625,s,uvot-uvw1,15.633193016052246,0.14518705010414124,magnitude,Vega,y,n,0.6392375100552967,16.503955505996952,0.14518705010414124,0.9087492103989608,0.12151995720883675,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
544.0,0.0,s,uvot-uvw1,15.22,0.15,magnitude,Vega,y,n,0.6392375100552967,16.090762489944705,0.15,1.329600754648803,0.18369113263727804,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
552.27001953125,4.875,s,uvot-u,15.92415714263916,0.09751880168914795,magnitude,Vega,y,n,0.4548860542446259,16.489271088394535,0.09751880168914795,0.9211233966004556,0.08273358616085297,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
557.0,0.0,s,uvot-u,14.97,0.2,magnitude,Vega,y,n,0.4548860542446259,15.535113945755374,0.2,2.21809769547908,0.4085886950731661,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
566.3900146484375,4.875,s,uvot-b,15.572237968444824,0.09272786229848862,magnitude,Vega,y,n,0.3664742690314897,15.075763699413333,0.09272786229848862,3.3862636536291055,0.28920559930121054,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
576.0,0.0,s,uvot-b,15.7,0.14,magnitude,Vega,y,n,0.3664742690314897,15.203525730968508,0.14,3.0103428224130284,0.3881679484306323,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
581.52001953125,4.875,s,uvot-uvw2,15.151936531066895,0.15333785116672516,magnitude,Vega,y,n,0.8385679941728421,16.043368536894054,0.15333785116672516,1.3889251249722192,0.1961570344263871,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
587.0,0.0,s,uvot-uvw2,15.22,0.15,magnitude,Vega,y,n,0.8385679941728421,16.111432005827158,0.15,1.3045281245925484,0.18022722078469686,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
594.5,0.0,s,G,14.95,0.09,magnitude,Vega,y,n,0.26205992727950467,14.887940072720493,0.09,4.025781685782602,0.3337093763039325,mJy,1.0,n,TAROT(25cm),ANDOR-IKON-L936-BEX2-DD,Dainotti2024;klotz05,orig_band=CR,
595.22998046875,4.885009765625,s,uvot-v,16.334999084472656,0.1783686727285385,magnitude,Vega,y,n,0.28618956261719714,16.03880952185546,0.1783686727285385,1.394769494410309,0.2291377798676643,mJy,1.0,n,Swift,UVOT,"Roming et al. 2017, ApJS, 228, 13 (MAST HLSP uvotgrb, noc-db)",,
600.0,0.0,s,uvot-v,16.06,0.24,magnitude,Vega,y,n,0.28618956261719714,15.7638104373828,0.24,1.7968096607615809,0.39718148542246123,mJy,1.0,n,Swift,UVOT,Dainotti2024;blustin06,,
