|name        |time                   |ra        |dec      |error_radius|lle_bbbd_sig|lle_t90 |tl100      |like_best_ts|arr_flag|bii     |distance_to_closest|ext_emission_max_ene|ext_emission_max_ene_p|ext_emission_max_ene_t|ext_emission_n|gbm_cat_fluence|gbm_cat_fluence_error|gbm_cat_name|gbm_cat_t05|gbm_cat_t90|gbm_cat_t90_error|gbm_cat_t95|gcn_name  |irfs            |lat_bpl_chi2|lat_bpl_f0  |lat_bpl_f0_error|lat_bpl_index1|lat_bpl_index1_error|lat_bpl_index2|lat_bpl_index2_error|lat_bpl_timebreak|lat_bpl_timebreak_error|lat_f0      |lat_f0_error|lat_spl_chi2|lat_spl_index1|lat_spl_index1_error|late_index  |late_index_error|lii     |like_best_eiso_rf|like_best_eiso_rf_error|like_best_fluence|like_best_fluence_error|like_best_flux|like_best_flux_ene|like_best_flux_ene_error|like_best_flux_error|like_best_grbindex|like_best_grbindex_error|like_best_t0|like_best_t1|like_ext_eiso_rf|like_ext_eiso_rf_error|like_ext_fluence|like_ext_fluence_error|like_ext_flux|like_ext_flux_ene|like_ext_flux_ene_error|like_ext_flux_error|like_ext_grbindex|like_ext_grbindex_error|like_ext_t0|like_ext_t1|like_ext_ts|like_gbm_eiso_rf|like_gbm_eiso_rf_error|like_gbm_fluence|like_gbm_fluence_error|like_gbm_flux|like_gbm_flux_ene|like_gbm_flux_ene_error|like_gbm_flux_error|like_gbm_grbindex|like_gbm_grbindex_error|like_gbm_t0|like_gbm_t1|like_gbm_ts |like_lat_eiso_rf|like_lat_eiso_rf_error|like_lat_fluence|like_lat_fluence_error|like_lat_flux|like_lat_flux_ene|like_lat_flux_ene_error|like_lat_flux_error|like_lat_grbindex|like_lat_grbindex_error|like_lat_t0|like_lat_t1|like_lat_ts|lle_bbbd_sig_detected|lle_t05   |lle_t95   |luminosity_distance|redshift|su_tsinput |theta   |tl0        |tl0_lower  |tl1        |tl100_error|tl1_upper  |trigger_met    |zenith  |
+------------+-----------------------+----------+---------+------------+------------+--------+-----------+------------+--------+--------+-------------------+--------------------+----------------------+----------------------+--------------+---------------+---------------------+------------+-----------+-----------+-----------------+-----------+----------+----------------+------------+------------+----------------+--------------+--------------------+--------------+--------------------+-----------------+-----------------------+------------+------------+------------+--------------+--------------------+------------+----------------+--------+-----------------+-----------------------+-----------------+-----------------------+--------------+------------------+------------------------+--------------------+------------------+------------------------+------------+------------+----------------+----------------------+----------------+----------------------+-------------+-----------------+-----------------------+-------------------+-----------------+-----------------------+-----------+-----------+-----------+----------------+----------------------+----------------+----------------------+-------------+-----------------+-----------------------+-------------------+-----------------+-----------------------+-----------+-----------+------------+----------------+----------------------+----------------+----------------------+-------------+-----------------+-----------------------+-------------------+-----------------+-----------------------+-----------+-----------+-----------+---------------------+----------+----------+-------------------+--------+-----------+--------+-----------+-----------+-----------+-----------+-----------+---------------+--------+
|GRB180305393|2018-03-05 09:26:07.996|03 18 40.8|+32 06 00|      0.1100|      8.7000| 2.89400|  424.20999| 3.17423e+01|       0|-21.1802|             2.4200|             8900.00|                  1.00|            1613.83997|          2.00|    5.80650e-05|          6.49350e-08|GRB180305393|      1.536|     13.056|          0.81000|     14.592|GRB180305A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|155.9116|      0.00000e+00|            0.00000e+00|      8.08170e-06|            6.03055e-06|   1.06900e-06|       2.02042e-09|             1.50764e-09|         4.87738e-07|      -1.80484e+00|             2.88511e-01|     0.00000|  4000.00000|     0.00000e+00|           0.00000e+00|     4.82857e-06|           4.08344e-06|  9.81069e-07|      2.38630e-09|            2.01805e-09|        5.07057e-07|     -1.72291e+00|            3.08133e-01|   14.59200| 2038.05005|2.69135e+01|     0.00000e+00|           0.00000e+00|     1.08048e-05|           0.00000e+00|  7.47012e-04|      8.27577e-07|            0.00000e+00|        0.00000e+00|     -3.38161e+00|            1.39665e+00|    1.53600|   14.59200| 8.29794e+00|     0.00000e+00|           0.00000e+00|     1.68116e-06|           2.47012e-06|  2.70245e-06|      3.96303e-09|            5.82286e-09|        5.00415e-06|     -1.89279e+00|            1.09879e+00| 1613.83997| 2038.05005|2.10297e+01|                    1|   2.48500|   5.37900|                   |        |2.90000e+01| 74.9439| 1613.83997| 1189.63000| 2038.05005|  424.20999| 2462.26001|541934773.66000| 89.7318|
|GRB090227772|2009-02-27 18:31:01.004|00 47 12.0|+32 12 00|      1.8000|     15.0000| 1.14400|    0.00000| 2.95354e+01|       1|-30.6632|            -1.0000|             -670.00|               -670.00|            -666.00000|          0.00|    1.10950e-05|          1.17910e-08|GRB090227772|     -0.016|      0.304|          0.02300|      0.288|GRB090227B|P8_TRANSIENT020E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|121.8897|      0.00000e+00|            0.00000e+00|      1.46786e-06|            9.67912e-07|   5.71265e-03|       1.22322e-06|             8.06593e-07|         3.41870e-03|      -4.93970e+00|             1.79484e+00|     0.00000|     1.20000|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000|0.00000e+00|     0.00000e+00|           0.00000e+00|     9.95166e-07|           6.99604e-07|  1.64047e-02|      3.27357e-06|            2.30133e-06|        1.14914e-02|     -5.99999e+00|            1.28763e-02|   -0.01600|    0.28800| 2.31253e+01|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000|0.00000e+00|                    1|   0.03900|   1.18300|                   |        |0.00000e+00| 72.6520| -666.00000|    0.00000| -666.00000| -666.00000|-1332.00000|257452263.40700| 86.5546|
|GRB090102122|2009-01-02 02:55:30.000|08 30 14.4|+33 27 36|      0.6500|      0.0000| 0.00000|  488.91000| 1.39509e+01|       0| 34.1719|             2.7000|              580.00|                  0.99|            3915.88989|          2.00|    2.79090e-05|          6.10050e-08|GRB090102122|      1.536|     26.624|          0.81000|     28.160|GRB90102.0|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|189.2940|      3.82341e+52|            0.00000e+00|      2.30469e-05|            0.00000e+00|   5.20083e-06|       5.76173e-09|             0.00000e+00|         0.00000e+00|      -2.97111e+00|             8.23794e-01|     0.00000|  4000.00000|     2.24340e+52|           0.00000e+00|     1.35229e-05|           0.00000e+00|  2.78900e-06|      3.08979e-09|            0.00000e+00|        0.00000e+00|     -2.91221e+00|            7.98886e-01|   28.16000| 4404.79980|1.30659e+01|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000| 0.00000e+00|     2.75857e+51|           0.00000e+00|     1.66283e-06|           0.00000e+00|  3.06999e-06|      3.40109e-09|            0.00000e+00|        0.00000e+00|     -3.27287e+00|            1.34053e+00| 3915.88989| 4404.79980|4.46898e+00|                    0|   0.00000|   0.00000|        3.56798e+28| 1.54700|2.00000e+01| 85.4724| 3915.88989| 3426.97998| 4404.79980|  309.49500| 4534.87988|252557732.85000| 78.6658|
|GRB210619999|2021-06-19 23:59:24.999|21 21 24.0|+33 30 36|      0.3600|      0.0000| 0.00000|    4.34000| 3.23047e+01|       0|-11.5312|             1.1000|             8400.00|                  0.97|             410.84000|          2.00|    3.02480e-04|          1.23250e-07|GRB210619999|      0.576|     54.785|          0.57200|     55.361|GRB210619B|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00| 80.4621|      1.68137e+52|            7.55609e+51|      1.05496e-05|            8.29508e-06|   1.35112e-06|       7.00209e-09|             5.50572e-09|         6.42227e-07|      -1.49327e+00|             2.60134e-01|     0.00000|  1506.63000|     2.11483e+52|           0.00000e+00|     9.72917e-06|           0.00000e+00|  2.44068e-05|      2.70391e-08|            0.00000e+00|        0.00000e+00|     -8.16461e-01|            5.69727e-01|   55.36100|  415.17999|8.76341e+00|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000| 0.00000e+00|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000|0.00000e+00|                    0|   0.00000|   0.00000|        4.70955e+28| 1.93700|3.10000e+01|109.6288|  410.84000|  406.50000|  415.17999|    4.34000|  419.51999|645839970.41000|107.9465|
|GRB171124235|2017-11-24 05:37:55.998|22 22 04.8|+35 14 24|      0.2000|      0.0000| 0.00000|  317.88000| 1.91939e+02|       0|-18.3496|             5.4500|             3600.00|                  1.00|               4.08000|         21.00|    3.61660e-06|          2.19240e-08|GRB171124235|     -0.704|     26.176|          0.92300|     25.472|GRB171124A|P8_TRANSIENT020E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00|-3.41946e+00| 2.03431e-01| 2.26497e-04|   8.85223e-01|         8.91026e-02| 8.85223e-01|     8.91026e-02| 91.4707|      0.00000e+00|            0.00000e+00|      3.48501e-06|            1.95982e-06|   1.18168e-04|       1.33138e-07|             7.48707e-08|         2.71192e-05|      -1.99302e+00|             2.14402e-01|    -0.70400|    25.47200|     0.00000e+00|           0.00000e+00|     2.20516e-06|           0.00000e+00|  6.72853e-06|      7.45420e-09|            0.00000e+00|        0.00000e+00|     -3.89491e+00|            1.42426e+00|   25.47200|  321.29999|1.08863e+01|     0.00000e+00|           0.00000e+00|     3.48501e-06|           1.95982e-06|  1.18168e-04|      1.33138e-07|            7.48707e-08|        2.71192e-05|     -1.99302e+00|            2.14402e-01|   -0.70400|   25.47200| 1.91939e+02|     0.00000e+00|           0.00000e+00|     2.79364e-06|           1.24322e-06|  1.29991e-05|      8.78834e-09|            3.91097e-09|        2.93245e-06|     -2.23464e+00|            2.43001e-01|    3.42000|  321.29999|9.01547e+01|                    0|   0.00000|   0.00000|                   |        |9.20000e+01| 19.2201|    3.42000|    3.22000|  321.29999|    7.03000|  335.16000|533194681.51000| 44.4515|
|GRB190530430|2019-05-30 10:19:08.000|08 02 31.2|+35 31 48|      0.2500|     22.0000|18.41700|  360.12000| 2.84974e+01|       0| 29.0807|             4.3000|             2300.00|                  1.00|            4458.60986|          2.00|    3.70620e-04|          5.24750e-08|GRB190530430|      1.792|     18.432|          0.36200|     20.224|GRB190530A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|185.4022|      0.00000e+00|            0.00000e+00|      4.84136e-06|            3.02245e-06|   1.99000e-06|       1.00893e-09|             6.29873e-10|         8.59440e-07|      -2.42707e+00|             4.81354e-01|    20.22400|  4818.72998|     0.00000e+00|           0.00000e+00|     4.84136e-06|           3.02245e-06|  1.99000e-06|      1.00893e-09|            6.29873e-10|        8.59440e-07|     -2.42707e+00|            4.81354e-01|   20.22400| 4818.72998|2.84974e+01|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000| 0.00000e+00|     0.00000e+00|           0.00000e+00|     1.55551e-06|           1.88029e-06|  1.98546e-06|      4.31943e-09|            5.22129e-09|        1.17857e-06|     -1.75861e+00|            4.03475e-01| 4458.60986| 4818.72998|2.51526e+01|                    1|   8.26000|  26.67700|                   |        |2.60000e+01| 60.0449| 4458.60986| 4098.49023| 4818.72998|  360.12000| 5178.85010|580904353.90000|104.3877|
|GRB091003191|2009-10-03 04:35:45.004|16 46 09.6|+36 37 12|      0.1000|      0.0000| 0.00000|  390.98001| 1.73728e+02|       1| 40.0386|             2.6700|             5900.00|                  1.00|             348.63000|         22.00|    2.33150e-05|          7.76640e-08|GRB091003191|      0.832|     20.224|          0.36200|     21.056|GRB91003.0|P8_TRANSIENT010E| 2.35824e-03|-5.18138e+00|     4.32582e-01|   6.68623e-01|         3.91080e-01|   1.66288e+00|         1.08429e+00|      2.53551e+00|            4.06720e-01|-3.00912e+00| 5.32068e-01| 1.73986e-03|   9.07411e-01|         2.21886e-01| 9.07411e-01|     2.21886e-01| 59.3508|      8.35738e+51|            1.79280e+51|      8.46664e-06|            3.95445e-06|   1.15266e-05|       2.16549e-08|             1.01142e-08|         2.43181e-06|      -1.80685e+00|             1.59852e-01|     1.01000|   391.98999|     6.99236e+51|           2.11529e+51|     6.65397e-06|           4.18442e-06|  1.03966e-05|      1.79384e-08|            1.12808e-08|        2.41601e-06|     -1.83566e+00|            1.78908e-01|   21.05600|  391.98999|1.34237e+02|     1.58547e+51|           7.74815e+50|     1.63831e-06|           1.75823e-06|  4.19769e-05|      8.10084e-08|            8.69378e-08|        1.90885e-05|     -1.79789e+00|            3.51291e-01|    0.83200|   21.05600| 6.30489e+01|     8.35738e+51|           1.79280e+51|     8.46664e-06|           3.95445e-06|  1.15266e-05|      2.16549e-08|            1.01142e-08|        2.43181e-06|     -1.80685e+00|            1.59852e-01|    1.01000|  391.98999|1.73728e+02|                    0|   0.00000|   0.00000|        1.81367e+28| 0.89700|1.70000e+02| 12.1659|    1.01000|    0.95000|  391.98999|   10.11000|  412.14999|276237347.58000| 62.1292|
|GRB140124527|2014-01-24 12:38:31.001|03 57 04.8|+36 51 36|      0.3300|      0.0000| 0.00000|  374.62000| 2.61335e+01|       0|-12.5590|             3.5900|             2300.00|                  0.93|              93.56000|          3.00|    2.01420e-05|          1.41710e-07|GRB140124527|    -12.672|    121.538|          5.83800|    108.866|GRB140124A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|159.3533|      0.00000e+00|            0.00000e+00|      3.51597e-06|            3.57271e-06|   1.76169e-06|       7.03194e-09|             7.14542e-09|         9.61184e-07|      -1.57113e+00|             3.28277e-01|     0.00000|   500.00000|     0.00000e+00|           0.00000e+00|     1.83948e-06|           0.00000e+00|  4.62105e-06|      5.11943e-09|            0.00000e+00|        0.00000e+00|     -1.88358e+00|            5.71374e-01|  108.86600|  468.17999|9.60358e+00|     0.00000e+00|           0.00000e+00|     1.06382e-06|           0.00000e+00|  7.90086e-06|      8.75296e-09|            0.00000e+00|        0.00000e+00|     -1.22614e+00|            7.06942e-01|  -12.67200|  108.86600| 4.32078e+00|     0.00000e+00|           0.00000e+00|     1.82908e-06|           0.00000e+00|  4.40718e-06|      4.88249e-09|            0.00000e+00|        0.00000e+00|     -1.87708e+00|            5.71603e-01|   93.56000|  468.17999|9.47757e+00|                    0|   0.00000|   0.00000|                   |        |2.60000e+01| 19.3729|   93.56000|   29.15000|  468.17999|   90.60000|  584.96997|412259914.19000| 65.6419|
|GRB160816730|2016-08-16 17:30:57.001|21 29 16.8|+37 08 24|      0.2300|      7.2000|10.45500| 1093.71997| 2.61040e+02|       1|-10.1131|             0.9500|             9200.00|                  1.00|            1094.77002|         46.00|    3.32750e-05|          1.71100e-08|GRB160816730|      0.384|     11.072|          0.09100|     11.456|GRB160816A|P8_TRANSIENT020E| 2.78700e-03|-5.00931e+00|     1.10335e+00|   1.48055e+00|         3.34273e-01|   9.41656e-01|         6.13676e-01|      2.05580e+00|            8.15494e-01|-2.30645e+00| 2.57019e-01| 2.44294e-03|   1.24670e+00|         1.33316e-01| 1.24670e+00|     1.33316e-01| 84.2371|      0.00000e+00|            0.00000e+00|      3.94734e-06|            1.45158e-06|   6.83469e-05|       3.94734e-08|             1.45158e-08|         1.16047e-05|      -2.33206e+00|             2.02670e-01|     0.00000|   100.00000|     0.00000e+00|           0.00000e+00|     5.15476e-06|           1.87862e-06|  6.18412e-06|      4.75833e-09|            1.73415e-09|        1.12097e-06|     -2.16483e+00|            1.84118e-01|   11.45600| 1094.77002|1.27019e+02|     0.00000e+00|           0.00000e+00|     1.12450e-06|           4.28636e-07|  2.61291e-04|      1.01562e-07|            3.87135e-08|        6.61273e-05|     -2.69004e+00|            3.93977e-01|    0.38400|   11.45600| 1.46320e+02|     0.00000e+00|           0.00000e+00|     6.04097e-06|           1.78193e-06|  8.32985e-06|      5.52332e-09|            1.62924e-09|        1.26972e-06|     -2.24583e+00|            1.66614e-01|    1.05000| 1094.77002|1.81991e+02|                    1|   0.45300|  10.90800|                   |        |1.90000e+02| 33.4331|    1.05000|    0.95000| 1094.77002|   69.09000| 1232.84998|493061461.98000| 18.3457|
|GRB081122520|2008-11-22 12:28:11.997|22 35 16.8|+37 34 12|      0.2700|      0.0000| 0.00000|   43.04000| 3.66265e+01|       1|-17.8493|             3.0300|             2500.00|                  1.00|              66.53000|          4.00|    7.54410e-06|          7.85420e-08|GRB081122520|     -0.256|     23.296|          2.11100|     23.040|GRB081122A|P8_TRANSIENT020E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00| 95.1499|      0.00000e+00|            0.00000e+00|      1.55561e-06|            1.73390e-06|   7.51637e-06|       1.55561e-08|             1.73390e-08|         3.41832e-06|      -1.77484e+00|             3.55714e-01|     0.00000|   100.00000|     0.00000e+00|           0.00000e+00|     1.22819e-06|           0.00000e+00|  2.54916e-05|      2.82408e-08|            0.00000e+00|        0.00000e+00|     -1.87912e+00|            5.18836e-01|   23.04000|   66.53000|1.88925e+01|     0.00000e+00|           0.00000e+00|     9.45150e-07|           0.00000e+00|  3.66217e-05|      4.05714e-08|            0.00000e+00|        0.00000e+00|     -3.54001e+00|            1.82732e+00|   -0.25600|   23.04000| 2.18169e+00|     0.00000e+00|           0.00000e+00|     1.22940e-06|           0.00000e+00|  2.57834e-05|      2.85641e-08|            0.00000e+00|        0.00000e+00|     -1.87938e+00|            5.18871e-01|   23.49000|   66.53000|1.89199e+01|                    0|   0.00000|   0.00000|                   |        |3.80000e+01| 21.5135|   23.49000|    4.86000|   66.53000|   16.16500|   80.23000|249049693.21000| 25.8591|
|GRB160910722|2016-09-10 17:19:39.003|14 45 14.4|+38 48 36|      0.5900|     20.0000|10.77700|  130.00000| 4.44554e+01|       1| 63.5769|             1.3800|              490.00|                  0.99|             197.48000|          4.00|    7.96600e-05|          2.53090e-08|GRB160910722|      4.608|     24.320|          0.36200|     28.928|GRB160910A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00| 66.3975|      0.00000e+00|            0.00000e+00|      3.75550e-06|            2.02301e-06|   1.61066e-05|       7.51101e-09|             4.04603e-09|         6.34804e-06|      -2.49760e+00|             4.66327e-01|     0.00000|   500.00000|     0.00000e+00|           0.00000e+00|     4.18526e-06|           0.00000e+00|  2.01525e-05|      2.23259e-08|            0.00000e+00|        0.00000e+00|     -2.02850e+00|            5.53489e-01|   28.92800|  216.39000|1.47597e+01|     0.00000e+00|           0.00000e+00|     8.59734e-06|           0.00000e+00|  3.19095e-04|      3.53509e-07|            0.00000e+00|        0.00000e+00|     -5.99974e+00|            8.46203e-02|    4.60800|   28.92800| 1.56252e+01|     0.00000e+00|           0.00000e+00|     2.59819e-06|           0.00000e+00|  1.80404e-05|      1.99861e-08|            0.00000e+00|        0.00000e+00|     -1.99583e+00|            6.61979e-01|   86.39000|  216.39000|1.00490e+01|                    1|   7.69600|  18.47300|                   |        |3.80000e+01| 71.3642|   86.39000|    9.33000|  216.39000|   47.98500|  235.30000|495220783.16000| 79.0465|
|GRB121011469|2012-10-11 11:15:25.004|17 20 48.0|+41 08 24|      0.0100|      8.2000| 7.83700|   61.64000| 1.68190e+01|       0| 33.9321|            -1.0000|              140.00|                  0.97|              33.24000|          3.00|    3.98430e-06|          3.62600e-08|GRB121011469|      1.024|     65.793|          4.38200|     66.817|GRB121011A|P8_TRANSIENT020E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00| 66.0423|      0.00000e+00|            0.00000e+00|      2.57119e-06|            0.00000e+00|   8.27027e-05|       9.16222e-08|             0.00000e+00|         0.00000e+00|      -5.99995e+00|             1.96807e-02|    66.81700|    94.88000|     0.00000e+00|           0.00000e+00|     2.57119e-06|           0.00000e+00|  8.27027e-05|      9.16222e-08|            0.00000e+00|        0.00000e+00|     -5.99995e+00|            1.96807e-02|   66.81700|   94.88000|1.68190e+01|     0.00000e+00|           0.00000e+00|     1.78138e-06|           0.00000e+00|  2.44397e-05|      2.70755e-08|            0.00000e+00|        0.00000e+00|     -4.36760e+00|            3.33882e+00|    1.02400|   66.81700| 1.77481e+00|     0.00000e+00|           0.00000e+00|     3.04355e-06|           0.00000e+00|  4.45694e-05|      4.93762e-08|            0.00000e+00|        0.00000e+00|     -6.00000e+00|            2.01784e-04|   33.24000|   94.88000|1.29966e+01|                    1|  -0.62600|   7.21100|                   |        |0.00000e+00| 55.8862|   33.24000|   29.15000|   94.88000|    4.37000|   99.53000|371646928.69700| 84.7977|
|GRB110328520|2011-03-28 12:29:19.000|08 06 38.4|+41 31 12|      0.1600|     29.0000|26.27300|  634.73999| 5.52116e+01|       0| 31.1321|             2.3400|             4000.00|                  1.00|             328.67001|          6.00|    1.92270e-05|          1.03260e-07|GRB110328520|      2.560|     83.970|          3.48200|     86.530|GRB110328B|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|178.8290|      0.00000e+00|            0.00000e+00|      2.35214e-06|            1.74173e-06|   3.11448e-06|       3.70568e-09|             2.74400e-09|         1.10028e-06|      -1.97134e+00|             2.99678e-01|   102.45000|   737.19000|     0.00000e+00|           0.00000e+00|     2.33869e-06|           1.73215e-06|  3.03153e-06|      3.59434e-09|            2.66214e-09|        1.07145e-06|     -1.97272e+00|            3.00181e-01|   86.53000|  737.19000|5.51207e+01|     0.00000e+00|           0.00000e+00|     9.27794e-07|           0.00000e+00|  9.97348e-06|      1.10491e-08|            0.00000e+00|        0.00000e+00|     -3.29333e+00|            2.18811e+00|    2.56000|   86.53000| 2.64894e+00|     0.00000e+00|           0.00000e+00|     2.35214e-06|           1.74173e-06|  3.11448e-06|      3.70568e-09|            2.74400e-09|        1.10028e-06|     -1.97134e+00|            2.99678e-01|  102.45000|  737.19000|5.52116e+01|                    1|  -3.04700|  23.22600|                   |        |5.00000e+01| 35.9984|  102.45000|    9.33000|  737.19000|   61.94500|  767.96002|323008161.19000| 43.2576|
|GRB140416060|2014-04-16 01:26:40.001|02 22 57.6|+42 06 00|      0.1000|      0.0000| 0.00000| 1032.56006| 3.45055e+01|       0|-17.6191|             0.9300|            10000.00|                  1.00|            2207.37012|          3.00|    8.14040e-05|          3.87020e-07|GRB140416060|     -2.784|     31.744|          1.28000|     28.960|GRB140416A|P8_TRANSIENT010E| 9.99000e+02| 0.00000e+00|     0.00000e+00|   0.00000e+00|         0.00000e+00|   0.00000e+00|         0.00000e+00|      0.00000e+00|            0.00000e+00| 0.00000e+00| 0.00000e+00| 9.99000e+02|   0.00000e+00|         0.00000e+00| 0.00000e+00|     0.00000e+00|140.5510|      0.00000e+00|            0.00000e+00|      7.31693e-06|            4.89937e-06|   1.71428e-06|       1.82923e-09|             1.22484e-09|         6.77950e-07|      -2.01522e+00|             3.01066e-01|     0.00000|  4000.00000|     0.00000e+00|           0.00000e+00|     2.64014e-06|           1.37245e-06|  2.39867e-06|      1.21196e-09|            6.30022e-10|        8.36590e-07|     -2.42980e+00|            3.78143e-01|   28.96000| 2207.37012|2.23880e+01|     0.00000e+00|           0.00000e+00|     0.00000e+00|           0.00000e+00|  0.00000e+00|      0.00000e+00|            0.00000e+00|        0.00000e+00|      0.00000e+00|            0.00000e+00|    0.00000|    0.00000| 0.00000e+00|     0.00000e+00|           0.00000e+00|     3.78140e-06|           0.00000e+00|  3.30565e-06|      3.66216e-09|            0.00000e+00|        0.00000e+00|     -2.60879e+00|            5.27373e-01| 1174.81006| 2207.37012|1.34886e+01|                    0|   0.00000|   0.00000|                   |        |3.40000e+01|138.7697| 1174.81006|  890.21997| 2207.37012|  297.17999| 2517.13989|419304403.93000| 94.8281|
