## GRBname | Trig_ID | alpha | alpha_low | alpha_hi | Epeak | Epeak_low | Epeak_hi | norm | norm_low | norm_hi | chi2 | dof | reduced_chi2 | enorm | Exposure_time | Spectrum_start | Spectrum_stop | comment
GRB240418A   |   1222885    | 4.209320e+00 | 1.236080e+00 | -0.000000e+00 | 4.954990e+01 | 3.949720e+01 | 6.020830e+01 | 2.288580e+01 | 0.000000e+00 | 3.100090e+04 | 4.44 | 7 | 1.62625 | 7.28e-01 | 50.0000 | 0.02 | 5.820000 | 5.840000 |  
GRB240415A   |   1221874    | -1.230740e+00 | -2.214890e+00 | 2.411750e+00 | 6.157940e+01 | 6.617790e-02 | 0.000000e+00 | 9.803690e-02 | 0.000000e+00 | 1.453090e+01 | 12.00 | 7 | 1.53125 | 1.00e-01 | 50.0000 | 0.02 | 6.648000 | 6.668000 |  
GRB240414A   |   1221714    | -2.866910e-01 | N/A | N/A | 3.902420e+01 | N/A | N/A | 1.728420e-01 | N/A | N/A | 16.09 | 7 | 2.07125 | 2.43e-02 | 50.0000 | 0.02 | 11.400000 | 11.420000 |  
GRB240411B   |   1221183    | -8.480960e-01 | N/A | N/A | 9.999300e+03 | N/A | N/A | 5.623390e-03 | N/A | N/A | 19.20 | 7 | 2.4 | 7.58e-03 | 50.0000 | 0.02 | 1.836000 | 1.856000 |  
GRB240222A   |   1216804    | 1.210190e-01 | -8.610480e+00 | 5.618490e+00 | 1.237650e+02 | 0.000000e+00 | 0.000000e+00 | 7.162420e-02 | 0.000000e+00 | 4.162030e+00 | 11.50 | 7 | 1.5 | 1.18e-01 | 50.0000 | 0.02 | -2.680000 | -2.660000 |  
GRB240218A   |   1215912    | 5.364600e-01 | -6.385510e+00 | 8.701670e+00 | 1.189510e+02 | 0.000000e+00 | 0.000000e+00 | 1.609730e-01 | 0.000000e+00 | 2.073760e+02 | 9.85 | 7 | 1.27125 | 1.97e-01 | 50.0000 | 0.02 | 22.900000 | 22.920000 |  
GRB240205B   |   1213095    | -5.100380e-01 | N/A | N/A | 1.081040e+02 | N/A | N/A | 1.228560e+00 | N/A | N/A | 14.10 | 7 | 2.43875 | 4.93e-02 | 50.0000 | 0.02 | 39.420000 | 39.440000 |  
GRB240204A   |   1212898    | 5.242560e-01 | -9.503960e-01 | 5.359080e+00 | 6.516080e+01 | 4.260670e+01 | 0.000000e+00 | 1.932750e+00 | 0.000000e+00 | 0.000000e+00 | 8.86 | 7 | 1.225 | 2.63e-01 | 50.0000 | 0.02 | 0.224000 | 0.244000 |  
GRB240123A   |   1210276    | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | N/A | 50.0000 | N/A | N/A | N/A |  
GRB240112C   |   1208389    | 3.619380e-01 | -8.765960e-01 | 2.080500e+00 | 5.334360e+01 | 4.360220e+01 | 6.882520e+01 | 1.865820e+00 | 0.000000e+00 | 1.438170e+01 | 7.95 | 7 | 2.19625 | 3.37e-01 | 50.0000 | 0.02 | 0.544000 | 0.564000 |  
GRB240109A   |   1207446    | 1.998320e+00 | -1.714620e-01 | 6.367480e+00 | 6.955990e+01 | 5.618080e+01 | 8.464280e+01 | 1.572350e+00 | 0.000000e+00 | 4.271960e+01 | 5.89 | 7 | 1.84875 | 5.53e-01 | 50.0000 | 0.02 | 0.044000 | 0.064000 |  
GRB240102A   |   1205899    | -1.589970e+00 | -4.330320e+00 | -8.878450e-01 | 9.999360e+03 | 0.000000e+00 | 0.000000e+00 | 1.679720e-02 | 0.000000e+00 | 1.962000e+00 | 1.79 | 7 | 0.22375 | 9.70e-01 | 50.0000 | 0.02 | 66.816000 | 66.836000 |  
GRB240101B   |   1205744    | -1.094130e+00 | -3.761610e+00 | 7.275400e-01 | 9.999360e+03 | 0.000000e+00 | 0.000000e+00 | 1.136490e-02 | 0.000000e+00 | 1.625900e+01 | 12.86 | 7 | 1.6075 | 7.55e-02 | 50.0000 | 0.02 | 2.832000 | 2.852000 |  
GRB240101A   |   1205708    | -7.064790e-01 | -1.431240e+00 | 6.740080e-01 | 9.999360e+03 | 0.000000e+00 | 0.000000e+00 | 2.300940e-02 | 1.102220e-02 | 3.346900e-02 | 3.82 | 7 | 0.47625 | 8.00e-01 | 50.0000 | 0.02 | 1.036000 | 1.056000 |  
GRB231230A   |   1205319    | -9.451930e-01 | -2.356310e+00 | 1.425180e+00 | 1.025010e+02 | 0.000000e+00 | 0.000000e+00 | 8.129730e-02 | 0.000000e+00 | 3.853170e+00 | 3.52 | 7 | 0.46125 | 8.33e-01 | 50.0000 | 0.02 | 2.576000 | 2.596000 |  
GRB231216A   |   1202749    | -2.554100e-01 | -6.584830e+00 | -0.000000e+00 | 8.522420e+01 | 0.000000e+00 | 0.000000e+00 | 9.228270e-02 | 0.000000e+00 | 9.444620e+02 | 5.80 | 7 | 0.7525 | 5.63e-01 | 50.0000 | 0.02 | 1.548000 | 1.568000 |  
GRB231215A   |   1202522    | 1.205290e+00 | N/A | N/A | 2.283220e+01 | N/A | N/A | 3.248690e+01 | N/A | N/A | 6.92 | 7 | 1.1425 | 4.37e-01 | 50.0000 | 0.02 | 1.504000 | 1.524000 |  
GRB231214A   |   1202386    | 5.878300e-01 | -6.163730e-01 | 3.553250e+00 | 1.535500e+02 | 0.000000e+00 | 0.000000e+00 | 3.872870e-01 | 0.000000e+00 | 4.522970e+00 | 3.46 | 7 | 0.575 | 8.39e-01 | 50.0000 | 0.02 | 12.988000 | 13.008000 |  
